transformant id	construct id	library	cg number	on targets 	off targets	s19	can repeats	viability	chromosome nr	status	fb numbers	synonyms
45430	8676	GD	CG8080	1	0	1	4	viable	3	available	"FBgn0050346
FBgn0033373"	CG30346
45433	8735	GD	CG17269	1	0	1	2	viable	2	available	"FBgn0051194
FBgn0051192
FBgn0038827"	"CG31192
FANCD2
dmFANCD2
Fancd2
CG31194"
45434	8735	GD	CG17269	1	0	1	2	viable	3	available	"FBgn0051194
FBgn0051192
FBgn0038827"	"FANCD2
Fancd2
CG31192
CG31194
dmFANCD2"
45435	8753	GD	CG15286	1	0	1	2	viable	3	available	FBgn0028531	BG:DS01068.11
45436	8782	GD	CG16791	1	1	0.99	5	viable	2	available	"FBgn0046355
FBgn0038881"	anon-WO0172774.78
45437	8812	GD	CG18213	1	1	1	2	viable	3	available	FBgn0038470	
45441	8898	GD	CG31299	1	0	1	2	viable	3	temporary unavailable	"FBgn0037872
FBgn0261808
FBgn0051299
FBgn0037871
FBgn0000387"	"Dnocturnin
curled
CG4796
CG4782
no(cu)
Nocturnin
nocturnin
nocturin
noct
noc
no
cu"
45442	8898	GD	CG31299	1	0	1	2	viable	3	available	"FBgn0051299
FBgn0261808
FBgn0037872
FBgn0000387
FBgn0037871"	"CG4782
curled
Dnocturnin
CG4796
cu
no
no(cu)
nocturin
Nocturnin
nocturnin
noc
noct"
45443	8898	GD	CG31299	1	0	1	2	viable	1	available	"FBgn0037871
FBgn0000387
FBgn0037872
FBgn0051299
FBgn0261808"	"cu
curled
noc
Dnocturnin
noct
Nocturnin
nocturin
nocturnin
CG4796
no
no(cu)
CG4782"
45444	8915	GD	CG15125	1	0	1	2	sterile	3	available	FBgn0034463	
45445	8915	GD	CG15125	1	0	1	2	viable	1	available	FBgn0034463	
45446	8970	GD	CG15309	1	1	0.99	2	lethal	3	temporary unavailable	"FBgn0030183
FBgn0046798"	BcDNA:GH10478
45447	9191	GD	CG16725	1	0	1	3	lethal	3	available	"FBgn0025499
FBgn0036641"	"survival motor neuron
l(3)73Ao
SMN
Smn
smn
dSMN
Survival Motor Neuron
survival of motor neurons
DmSMN"
45449	9485	GD	CG17912	1	2	0.99	5	viable	3	available	"FBgn0062458
FBgn0032600"	BcDNA:LD27810
45454	10365	GD	CG31782	1	0	1	2	viable	2	available	"FBgn0062488
FBgn0051782"	"l(2)SH1590
BcDNA:GM06363"
45455	10365	GD	CG31782	1	0	1	2	viable	2	available	"FBgn0062488
FBgn0051782"	"BcDNA:GM06363
l(2)SH1590"
45457	3532	GD	CG4934	1	0	1	2	lethal	3	available	"FBgn0000221
FBgn0005387"	"l(1)6P6
brainiac
fs(1)107
fs(1)A107
brn
Brainiac
brc
EG:EG0007.6
Gene B"
45458	14897	GD	CG14650	1	3	0.99	5	lethal	3	available	FBgn0037252	
45459	10856	GD	CG32315	1	0	1	2	viable	2	available	"FBgn0024510
FBgn0052315
FBgn0064128"	"dre1
l(3)dre1
l(3)62Ba
vanaso
l(3)04276
discs lost
Van
Vanaso
Dlt
CG1977
dlt
lethal(3)62Ba"
45460	9148	GD	CG15897	1	0	1	2	viable	2	available	FBgn0029857	"wuho
wh"
45461	11008	GD	CG3557	1	0	1	2	lethal	2	available	FBgn0031423	
45462	11700	GD	CG5590	1	0	1	2	viable	3	available	FBgn0039537	
45463	9640	GD	CG34407	1	0	1	3	viable	2	available	"FBgn0062162
FBgn0033424
FBgn0033425
FBgn0085436
FBgn0026000"	"NOT1
clone 1.29
not1
anon-EST:Liang-1.29
Not1
anon-WO0118547.221
CG1874
NOT
CG1884"
45464	10065	GD	CG42672	1	1	1	4	viable	2	available	"FBgn0050386
FBgn0261554
FBgn0034616
FBgn0034615
FBgn0050387"	"CG10074
CG30386
CG30387
CG15665"
45471	475	GD	CG31235	1	0	1	3	lethal	2	temporary unavailable	"FBgn0038604
FBgn0038605
FBgn0051235"	"CG14311
CG7117"
45478	3208	GD	CG9904	1	0	1	2	viable	3	available	"FBgn0040336
FBgn0029631"	"EG:BACR7C10.1
dSeipin
Seipin"
45480	3959	GD	CG13606	1	0	1	2	sterile	2	available	FBgn0039161	
45481	3959	GD	CG13606	1	0	1	2	viable	2	available	FBgn0039161	
45482	4417	GD	CG8404	1	0	1	2	viable	3	available	"FBgn0040750
FBgn0005613
FBgn0024287"	"Sox box protein 15
Sox F
SOXF
CG13945
SoxE
SoxF
SOX50E
Sox15
Sox50E
SOX15
Dsox-15
DSox-15"
45484	5882	GD	CG6199	1	1	1	3	viable	2	available	"FBgn0026285
FBgn0036147
FBgn0062024"	"Drosophila Plod
anon-EST:ParkEST325
Plod
anon-WO0118547.416
dPlod
procollagen lysyl hydroxylase
lysyl hydroxylase
LH3"
45486	5882	GD	CG6199	1	1	1	3	viable	2	available	"FBgn0036147
FBgn0062024
FBgn0026285"	"Drosophila Plod
anon-WO0118547.416
dPlod
anon-EST:ParkEST325
procollagen lysyl hydroxylase
Plod
lysyl hydroxylase
LH3"
45488	6365	GD	CG11411	1	1	1	2	viable	2	available	"FBgn0000914
FBgn0024367
FBgn0000750
FBgn0004650"	"EG:8D8.1
8D8.1
371
Nasrat
Nas
fs(1)Nasrat
fs(1)Nas
fs(1)[nas]
Fs(1)N
fs(1)K1540
fs(1)A371
female sterile (1) Nasrat
fs(1)N
fs(1)M6"
45489	6365	GD	CG11411	1	1	1	2	viable	1	available	"FBgn0004650
FBgn0000914
FBgn0000750
FBgn0024367"	"Nas
371
8D8.1
EG:8D8.1
fs(1)N
Nasrat
Fs(1)N
fs(1)[nas]
fs(1)Nasrat
fs(1)K1540
fs(1)M6
female sterile (1) Nasrat
fs(1)Nas
fs(1)A371"
45492	6799	GD	CG42331	1	3	0.98	3	lethal	3	available	"FBgn0259233
FBgn0039222
FBgn0039221"	"CG13632
CG6879"
45493	7088	GD	CG10757	1	0	1	3	viable	3	available	FBgn0032849	"38B.17
mitochondrial ribosomal protein S18B
mRpS18B
mitochondrial ribosomal protein S18b
MRP-S18-(2)
mRpS18b"
45494	7088	GD	CG10757	1	0	1	3	viable	3	available	FBgn0032849	"38B.17
mitochondrial ribosomal protein S18b
mRpS18B
mRpS18b
MRP-S18-(2)
mitochondrial ribosomal protein S18B"
45496	7171	GD	CG11025	1	0	1	2	lethal	3	available	FBgn0028372	"IsoT-3
ISOT-3
isopeptidase-T-3
isopeptidase T-3"
45497	7171	GD	CG11025	1	0	1	2	viable	1	available	FBgn0028372	"ISOT-3
IsoT-3
isopeptidase-T-3
isopeptidase T-3"
45498	8437	GD	CG32813	1	1	0.99	3	sterile	3	available	"FBgn0052813
FBgn0029576
FBgn0040894
FBgn0045875"	"anon-WO0153538.75
CG14771
CG11446"
45501	9377	GD	CGnone	0	0	0	0	lethal	2	available		
45502	9377	GD	CGnone	0	0	0	0	sterile	3	available		
45506	14707	GD	CG9868	1	1	0.99	3	viable	3	available	FBgn0034842	"Prosbeta5R
Prosbeta5R1
Proteasome beta5R subunit"
45507	14707	GD	CG9868	1	1	0.99	3	viable	3	temporary unavailable	FBgn0034842	"Prosbeta5R
Prosbeta5R1
Proteasome beta5R subunit"
45508	14750	GD	CG30384	1	0	1	3	lethal	3	available	"FBgn0050384
FBgn0033150"	CG11074
45509	14750	GD	CG30384	1	0	1	3	viable	3	available	"FBgn0050384
FBgn0033150"	CG11074
45510	14750	GD	CG30384	1	0	1	3	viable	1	available	"FBgn0033150
FBgn0050384"	CG11074
45513	14922	GD	CG9930	1	0	1	2	viable	2	available	"FBgn0038187
FBgn0008646"	E5
45514	14922	GD	CG9930	1	0	1	2	lethal	2	available	"FBgn0038187
FBgn0008646"	E5
45515	15729	GD	CG42238	1	0	1	3	lethal	3	available	FBgn0250867	CG9266
45516	15729	GD	CG42238	1	0	1	3	viable	2	available	FBgn0250867	CG9266
45518	10534	GD	CG4993	1	0	1	2	sterile	3	available	"FBgn0062445
FBgn0027875
FBgn0024734"	"BG:DS07473.3
BcDNA:RE40268
PrL-1
PRL-1
PRL"
45519	10876	GD	CG42278	1	1	1	3	viable	2	available	"FBgn0259173
FBgn0052386
FBgn0028383
FBgn0052390
FBgn0035745"	"cornetto
CG32386
CG32390
Cornetto
CG8621
corn"
45520	10876	GD	CG42278	1	1	1	3	viable	3	available	"FBgn0035745
FBgn0028383
FBgn0052386
FBgn0052390
FBgn0259173"	"corn
cornetto
CG32390
CG8621
CG32386
Cornetto"
45521	11354	GD	CG4563	1	2	0.98	3	viable	2	available	FBgn0035006	
45522	11354	GD	CG4563	1	2	0.98	3	viable	2	available	FBgn0035006	
45524	11374	GD	CG4617	1	24	0.87	4	viable	3	available	FBgn0029936	
45525	11374	GD	CG4617	1	24	0.87	4	viable	2	available	FBgn0029936	
45526	11374	GD	CG4617	1	24	0.87	4	viable	3	available	FBgn0029936	
45530	11417	GD	CG4751	1	0	1	3	viable	3	available	FBgn0032348	
45531	11431	GD	CG4800	1	3	0.99	2	lethal	2	available	FBgn0037874	"Translationally Controlled Tumor Protein
Translationally controlled tumor protein
Tctp
dTCTP
TCTP"
45532	11431	GD	CG4800	1	3	0.99	2	viable	2	available	FBgn0037874	"dTCTP
Translationally Controlled Tumor Protein
Tctp
Translationally controlled tumor protein
TCTP"
45535	11486	GD	CG4957	1	1	1	2	viable	3	available	FBgn0032205	
45537	11535	GD	CG5105	1	0	1	3	lethal	2	temporary unavailable	"FBgn0024314
FBgn0031316"	"UFD3
dPLAP
dmPLAP
Plap
plap
Phospholipase A2 activator protein"
45538	11535	GD	CG5105	1	0	1	3	viable	2	available	"FBgn0024314
FBgn0031316"	"Phospholipase A2 activator protein
plap
dPLAP
dmPLAP
UFD3
Plap"
45539	11535	GD	CG5105	1	0	1	3	viable	2	available	"FBgn0024314
FBgn0031316"	"dPLAP
plap
UFD3
Plap
dmPLAP
Phospholipase A2 activator protein"
45540	11535	GD	CG5105	1	0	1	3	lethal	3	available	"FBgn0024314
FBgn0031316"	"dmPLAP
dPLAP
UFD3
Plap
plap
Phospholipase A2 activator protein"
45542	11582	GD	CG5219	1	1	0.99	2	viable	3	available	FBgn0036990	"L15
mRpL15
50S ribosomal protein L15
mitochondrial ribosomal protein L15
l(3)77CDc"
45543	11582	GD	CG5219	1	1	0.99	2	viable	3	available	FBgn0036990	"mRpL15
50S ribosomal protein L15
L15
l(3)77CDc
mitochondrial ribosomal protein L15"
45544	11582	GD	CG5219	1	1	0.99	2	viable	3	available	FBgn0036990	"mRpL15
l(3)77CDc
mitochondrial ribosomal protein L15
L15
50S ribosomal protein L15"
45545	11582	GD	CG5219	1	1	0.99	2	viable	3	available	FBgn0036990	"mRpL15
50S ribosomal protein L15
l(3)77CDc
mitochondrial ribosomal protein L15
L15"
45546	11584	GD	CG5222	1	1	1	2	viable	2	available	FBgn0036570	Ints9
45550	11624	GD	CG5360	1	1	0.99	2	viable	3	available	"FBgn0002743
FBgn0065616
FBgn0261786
FBgn0034873"	"minus
l(2)SH0818
l(2)SH2 0818
lethal (2) SH0818
mi"
45551	11624	GD	CG5360	1	1	0.99	2	lethal	2	available	"FBgn0065616
FBgn0034873
FBgn0261786
FBgn0002743"	"l(2)SH0818
l(2)SH2 0818
mi
minus
lethal (2) SH0818"
45552	11624	GD	CG5360	1	1	0.99	2	lethal	3	available	"FBgn0034873
FBgn0002743
FBgn0065616
FBgn0261786"	"l(2)SH0818
minus
mi
l(2)SH2 0818
lethal (2) SH0818"
45553	11624	GD	CG5360	1	1	0.99	2	lethal	2	available	"FBgn0002743
FBgn0034873
FBgn0065616
FBgn0261786"	"l(2)SH0818
l(2)SH2 0818
lethal (2) SH0818
mi
minus"
45554	11665	GD	CG5466	1	1	1	4	viable	3	available	FBgn0038815	
45555	11666	GD	CG42614	1	1	1	3	sterile	2	temporary unavailable	"FBgn0028975
FBgn0016937
FBgn0028155
FBgn0026234
FBgn0016016
FBgn0069188
FBgn0261263
FBgn0039433
FBgn0039432
FBgn0011401
FBgn0026178"	"vartul
scrb
scribble
scribbled
0424/05
l(3)S042405
Scb
Scribbles
Scribbled
smell impaired 97B
smi97B
CG5467
Scribble
SCR
MENE (3R)-F
vart
lethal (3) c00119
CT17324
l(3)673
scrib
l(3)c00119
Scrb
immune response deficient 15
Scrib
ird
CG5462
ird15
l(3)j7B3
gp150-like"
45556	11666	GD	CG42614	1	1	1	3	lethal	3	available	"FBgn0039433
FBgn0011401
FBgn0069188
FBgn0261263
FBgn0016016
FBgn0039432
FBgn0028975
FBgn0026234
FBgn0028155
FBgn0016937
FBgn0026178"	"l(3)c00119
immune response deficient 15
l(3)S042405
0424/05
vart
scribbled
ird
vartul
CT17324
CG5467
ird15
CG5462
lethal (3) c00119
smell impaired 97B
scrb
Scribbles
smi97B
Scribbled
Scrb
gp150-like
l(3)j7B3
l(3)673
Scribble
scribble
scrib
Scrib
SCR
MENE (3R)-F
Scb"
45558	11671	GD	CG5489	1	0	1	2	viable	3	available	FBgn0034366	"Autophagy-specific gene 7
autophagy-related protein 7
Atg7
atg7
atg-7"
45560	11671	GD	CG5489	1	0	1	2	lethal	3	available	FBgn0034366	"atg7
Atg7
atg-7
autophagy-related protein 7
Autophagy-specific gene 7"
45561	11671	GD	CG5489	1	0	1	2	lethal	3	available	FBgn0034366	"autophagy-related protein 7
Autophagy-specific gene 7
Atg7
atg7
atg-7"
45562	11679	GD	CG5516	1	1	1	3	viable	2	available	FBgn0038389	
45563	11679	GD	CG5516	1	1	1	3	viable	2	available	FBgn0038389	
45564	11679	GD	CG5516	1	1	1	3	viable	2	available	FBgn0038389	
45565	11679	GD	CG5516	1	1	1	3	lethal	3	temporary unavailable	FBgn0038389	
45569	11704	GD	CG5608	1	0	1	2	lethal	2	available	FBgn0038058	
45570	11710	GD	CG5625	1	1	1	3	viable	3	available	FBgn0034708	"vps35
Vps35
Dvps35
Vacuolar protein sorting 35"
45571	11894	GD	CG6341	1	2	0.99	3	viable	3	available	"FBgn0025828
FBgn0027858
FBgn0028737"	"Elongation factor 1 beta
BcDNA.LD24492
Ef1beta
Elongation facto 1 beta
Elongation factor 1beta
154264_at
EG:EG0003.7
Elf 1 beta
BcDNA:LD24492"
45572	11915	GD	CG6410	1	0	1	4	viable	2	available	FBgn0034265	
45574	11915	GD	CG6410	1	0	1	4	viable	3	available	FBgn0034265	
45575	11915	GD	CG6410	1	0	1	4	viable	3	available	FBgn0034265	
45576	12039	GD	CG6791	1	20	0.91	6	viable	3	available	FBgn0037918	
45578	12049	GD	CG6830	1	0	1	3	viable	2	available	FBgn0037934	
45582	12231	GD	CG7421	1	0	1	2	viable	3	available	FBgn0037137	"Nopp140
DmNopp140
nopp140"
45583	12231	GD	CG7421	1	0	1	2	viable	3	available	FBgn0037137	"nopp140
Nopp140
DmNopp140"
45584	12437	GD	CG1829	1	1	1	3	viable	2	available	FBgn0031126	"6v1
cytochrome P450
Cyp6v1"
45585	12437	GD	CG1829	1	1	1	3	viable	3	available	FBgn0031126	"Cyp6v1
cytochrome P450
6v1"
45586	12437	GD	CG1829	1	1	1	3	lethal	3	available	FBgn0031126	"cytochrome P450
Cyp6v1
6v1"
45587	12619	GD	CG11128	1	0	1	2	viable	2	available	FBgn0037203	"Slimfast
slimfast
Slif
slif"
45588	12619	GD	CG11128	1	0	1	2	viable	3	available	FBgn0037203	"Slimfast
slif
Slif
slimfast"
45589	12619	GD	CG11128	1	0	1	2	viable	2	available	FBgn0037203	"Slimfast
slimfast
Slif
slif"
45590	12619	GD	CG11128	1	0	1	2	viable	3	available	FBgn0037203	"Slif
slif
Slimfast
slimfast"
45592	12686	GD	CG14546	1	0	1	3	viable	3	available	FBgn0039395	
45594	12856	GD	CG33556	1	0	1	2	viable	2	available	"FBgn0035740
FBgn0035739
FBgn0035738
FBgn0052384
FBgn0053556"	"CG32384
CG8633
formin 3
formin/DIA-like
CG18138
INF2
CG14824
form3
Form3
formin3
ah1644"
45596	13532	GD	CG8937	1	1	0.98	3	viable	3	available	"FBgn0001216
FBgn0064802"	"dhsc70-1
Hsc1
HSC1
Hsc70
hsc70
Heat shock protein cognate 1
HSC70
BcDNA:RH49358
HSC-70
dhsc70
Hsc70-1
143191_at"
45597	13545	GD	CGnone	0	0	1	2	viable	3	available		
45599	13545	GD	CGnone	0	0	1	2	lethal	2	temporary unavailable		
45601	13589	GD	CG3513	1	0	1	2	viable	2	available	FBgn0031559	
45603	13589	GD	CG3513	1	0	1	2	lethal	3	available	FBgn0031559	
45605	13744	GD	CGnone	0	0	0	2	viable	3	available		
45607	13768	GD	CG9084	1	0	1	2	sterile	2	available	FBgn0033582	
45608	13768	GD	CG9084	1	0	1	2	viable	3	available	FBgn0033582	
45609	13768	GD	CG9084	1	0	1	2	viable	3	available	FBgn0033582	
45610	13768	GD	CG9084	1	0	1	2	sterile	3	available	FBgn0033582	
45611	13923	GD	CG8431	1	0	1	2	lethal	2	available	"FBgn0027091
FBgn0027536"	"Cysteinyl-tRNA synthetase
cysteinyl-trna synthetase
Aats-cys
BcDNA:LD21177
CRS
CysRS"
45612	13923	GD	CG8431	1	0	1	2	viable	3	available	"FBgn0027091
FBgn0027536"	"BcDNA:LD21177
Cysteinyl-tRNA synthetase
cysteinyl-trna synthetase
CRS
CysRS
Aats-cys"
45613	13923	GD	CG8431	1	0	1	2	sterile	3	available	"FBgn0027091
FBgn0027536"	"CysRS
Cysteinyl-tRNA synthetase
cysteinyl-trna synthetase
BcDNA:LD21177
CRS
Aats-cys"
45615	13966	GD	CG8560	1	0	1	2	sterile	2	temporary unavailable	FBgn0035781	CT14378
45618	14053	GD	CG8873	1	2	0.99	3	viable	1	available	FBgn0031652	"jet
jetlag
JET
JETLAG
Jetlag"
45619	14245	GD	CG9542	1	1	1	2	lethal	3	available	FBgn0031821	
45620	14245	GD	CG9542	1	1	1	2	viable	2	available	FBgn0031821	
45621	14245	GD	CG9542	1	1	1	2	lethal	3	available	FBgn0031821	
45622	14245	GD	CG9542	1	1	1	2	viable	3	available	FBgn0031821	
45623	14669	GD	CG9592	1	0	1	2	viable	2	available	FBgn0036426	
45624	14669	GD	CG9592	1	0	1	2	viable	3	available	FBgn0036426	
45625	14669	GD	CG9592	1	0	1	2	viable	2	available	FBgn0036426	
45626	14669	GD	CG9592	1	0	1	2	viable	2	available	FBgn0036426	
45634	1294	GD	CG7106	1	0	1	3	sterile	2	available	"FBgn0031956
FBgn0040099"	"Lectin28C
AC004723a
lectin-28C
AC 004723A"
45635	1478	GD	CG6944	1	3	0.98	4	lethal	3	available	"FBgn0001930
FBgn0002525
FBgn0014344
FBgn0010582"	"l(2)gdh-7
lamin
Lam[[Dm0]]
n-lamin
Dm[[1]]
lamin D[[m]]0
DmO
Lamin
B-type Lamin
lamin A
Dm[[0]]
Dm0
Dm(0)
l(2)jf27
lamin B
Dm
Lamin B
D5
B-type lamin
Lamin DmO
Lamin D[[o]]
lam
Lamin D
Lam
2459
alpha-Lamin
nuclear lamin
lethal(2)25Ec
74/76
Dm1
Lamin-B
LamDm[[0]]
lamDm[[0]]
LAM
l(2)04643
l(2)gdh7
lamin D[[0]]
DM[[O]]
Lam(Dm0)
misg
Lamin Dm[[0]]
nlam
Lam Dm[[0]]
Lamin Dmo
misguided
Dm2
misrouted
jf27
lamDm0
Lamin Dm0
Dm[[2]]
Dm[[o]]
intermediate filament-like lamina
lamin Dm[[0]]
LaminDm
l(2)25Ec
Dmo
Dm[[mit]]
lamin Dm0
LaminDm0
DmLamin"
45636	1478	GD	CG6944	1	3	0.98	4	viable	1	available	"FBgn0014344
FBgn0001930
FBgn0010582
FBgn0002525"	"intermediate filament-like lamina
B-type Lamin
alpha-Lamin
jf27
lamin D[[m]]0
lamin
Lam(Dm0)
Lam Dm[[0]]
nuclear lamin
2459
74/76
misrouted
D5
l(2)25Ec
misguided
n-lamin
DmLamin
nlam
lamDm[[0]]
B-type lamin
lamin D[[0]]
lethal(2)25Ec
misg
Lamin D[[o]]
DmO
Dm[[o]]
Dm[[mit]]
Dmo
LAM
Lamin-B
Dm[[1]]
Lam[[Dm0]]
l(2)gdh-7
Dm
LaminDm0
Lamin
Lamin Dm0
lamin Dm0
Dm2
Lamin D
Lam
lamin A
Lamin DmO
l(2)04643
Dm[[2]]
l(2)gdh7
Lamin Dmo
Lamin Dm[[0]]
lamDm0
Dm0
Dm1
LaminDm
l(2)jf27
Dm[[0]]
LamDm[[0]]
Dm(0)
lam
Lamin B
DM[[O]]
lamin B
lamin Dm[[0]]"
45638	1655	GD	CG15673	1	0	1	3	viable	3	available	FBgn0034639	
45641	3595	GD	CG42514	1	0	1	2	viable	2	available	"FBgn0063802
FBgn0036635
FBgn0062056
FBgn0052158
FBgn0260388"	"CG32158
CG4526
AC"
45643	3595	GD	CG42514	1	0	1	2	viable	2	available	"FBgn0260388
FBgn0036635
FBgn0062056
FBgn0052158
FBgn0063802"	"CG32158
CG4526
AC"
45644	3602	GD	CGnone	0	31	0.88	2	viable	3	available		
45645	3602	GD	CGnone	0	31	0.88	2	viable	1	available		
45648	3610	GD	CG6479	1	0	1	2	viable	2	available	FBgn0036710	
45649	3610	GD	CG6479	1	0	1	2	lethal	3	available	FBgn0036710	
45652	3865	GD	CG33696	1	6	0.95	4	viable	3	available	"FBgn0036026
FBgn0052047
FBgn0053696"	"CG16726
CG32047
Dm CG33696"
45655	3991	GD	CG16756	1	0	1	3	viable	1	available	"FBgn0029765
FBgn0047033"	BcDNA:RH17440
45657	3991	GD	CG16756	1	0	1	3	viable	1	available	"FBgn0047033
FBgn0029765"	BcDNA:RH17440
45658	4219	GD	CG9666	2	1	1	2	lethal	3	available	FBgn0036856	Dromel_CG9666_FBtr0074991_mORF
45660	4305	GD	CG10447	1	0	1	3	viable	2	available	"FBgn0062432
FBgn0032816"	"nuclear factor Y-box B
Nuclear factor Y-box B
BcDNA:RH50436
Nf-YB
NF-YB
dNF-YB"
45664	8436	GD	CGnone	0	0	0	2	viable	3	available		
45665	8751	GD	CG15185	1	0	1	2	sterile	3	available	FBgn0037449	
45666	8751	GD	CG15185	1	0	1	2	viable	2	available	FBgn0037449	
45668	9299	GD	CG17158	1	1	1	2	sterile	3	available	"FBgn0061517
FBgn0011570
FBgn0015012"	"capping protein beta
cpb
capping proteinbeta
burned
CP beta subunit
CP-beta
Cpb
CP
bnd
CapZ
CPB
Capping protein beta
Capping Protein
Ancpbeta
capping protein
Capping protein
J
Capping-protein-beta
CAPB_DROME"
45670	9465	GD	CG43388	1	445	0.11	10	viable	3	temporary unavailable	"FBgn0052688
FBgn0085348
FBgn0263220
FBgn0030188
FBgn0001203"	"Hyperkinetic
Hyperk
CG2287
CG17779
CG34319
CG32688
Hk"
45675	9933	GD	CG7632	1	0	1	2	viable	2	available	FBgn0037071	
45676	9933	GD	CG7632	1	0	1	2	lethal	2	available	FBgn0037071	
45677	11789	GD	CG5859	1	0	1	2	viable	3	available	FBgn0025830	EG:EG0003.5
45678	11789	GD	CG5859	1	0	1	2	lethal	2	available	FBgn0025830	EG:EG0003.5
45681	12466	GD	CG33207	1	1	0.99	3	lethal	3	available	"FBgn0053207
FBgn0038352
FBgn0063689
FBgn0040562"	"baikal
pxb
BcDNA:RE16319
CG14873
CG14874
CG33207/Pxb
Pxb"
45682	12466	GD	CG33207	1	1	0.99	3	lethal	3	available	"FBgn0053207
FBgn0040562
FBgn0038352
FBgn0063689"	"pxb
CG33207/Pxb
baikal
Pxb
BcDNA:RE16319
CG14874
CG14873"
45684	12502	GD	CG3443	1	0	1	3	viable	3	available	"FBgn0026853
FBgn0003048
FBgn0000752"	"fs(1)12-4169
fs(1)M10
fs(1)14-567
mel(1)R1
fs(1)pcx
fs(1)A387
fs(1)14-1153
fs(1)12-2135
fs(1)12-3102
mel(1)R
fs(1)12-3014
DMPCX
fs(1)12-1012
pcx
pecanex
EG:30B8.4
fs(1)12-1743"
45686	14726	GD	CG9932	1	1	1	3	viable	1	available	"FBgn0032469
FBgn0043346
FBgn0262160"	"Ef4A
elF-4A
elongation factor 4A
Elongation factor 4a
EP2317"
45687	14726	GD	CG9932	1	1	1	3	viable	1	available	"FBgn0032469
FBgn0262160
FBgn0043346"	"Ef4A
Elongation factor 4a
EP2317
elF-4A
elongation factor 4A"
45688	1268	GD	CG3331	1	0	1	3	viable	3	available	FBgn0000527	"NBAD-synthase
ebony
Ebony
e"
45689	1268	GD	CG3331	1	0	1	3	viable	2	available	FBgn0000527	"Ebony
e
NBAD-synthase
ebony"
45696	3502	GD	CG12444	1	0	1	3	sterile	3	available	FBgn0033651	"ionotropic receptor 48c
Tango3
IR48c
Transport and Golgi organization 3
TANGO3"
45697	4313	GD	CG11799	1	4	0.97	4	viable	1	available	FBgn0036134	"DmLD16137
DmMNF
MNF
fork head transcription factor short isoform
FoxK
Mnf
forkhead domain 68A
fork head transcription factor long isoform
fd68A"
45714	9978	GD	CG30056	1	0	1	2	viable	2	available	"FBgn0045381
FBgn0045109
FBgn0050056
FBgn0045372"	"NEST:bs07b11
NEST:bs07h07
NEST:bs33g02"
45715	10605	GD	CG7787	1	0	1	3	lethal	2	available	"FBgn0032020
FBgn0064882"	BcDNA:RE45155
45717	1025	GD	CG9564	1	0	1	4	viable	2	available	FBgn0015316	"Trypsin 29F
Try29F
try29F.2
SP106
try29F"
45718	1025	GD	CG9564	1	0	1	4	viable	2	temporary unavailable	FBgn0015316	"Try29F
try29F.2
SP106
Trypsin 29F
try29F"
45725	2233	GD	CG3279	1	0	1	3	viable	2	temporary unavailable	"FBgn0035156
FBgn0260862
FBgn0044803"	"VTI1
Vti1"
45726	2233	GD	CG3279	1	0	1	3	viable	3	available	"FBgn0260862
FBgn0035156
FBgn0044803"	"VTI1
Vti1"
45729	3504	GD	CG17574	1	0	1	2	lethal	3	available	"FBgn0033777
FBgn0047053"	BcDNA:RH03863
45734	3908	GD	CG2244	1	3	0.99	2	sterile	2	available	FBgn0027951	"dMTA
MTA1-like
p120
dMTA1-like
metastasis-associated-1-like-protein
dMTA-1
MTA-like"
45735	3916	GD	CG8116	1	0	1	2	lethal	3	temporary unavailable	FBgn0037614	"GH04517
EP(3)3246"
45739	3993	GD	CG4690	1	1	0.99	2	viable	2	available	FBgn0029837	"Tetraspanin 5D
Tsp5D
Dm.Tsp5D"
45740	3993	GD	CG4690	1	1	0.99	2	viable	2	available	FBgn0029837	"Dm.Tsp5D
Tsp5D
Tetraspanin 5D"
45743	4194	GD	CG1071	1	0	1	2	viable	1	available	FBgn0024371	"E2F2
E2f2
e2f2
E2F
E2F transcription factor 2
dE2F-2
de2f2
dE2f2
dE2F2"
45744	6679	GD	CG12131	1	1	1	2	lethal	3	available	"FBgn0033470
FBgn0019724
FBgn0027619
FBgn0015482
FBgn0021866"	"Complementation group E
E
eIF3-S1
Adam
5.3
l(2)46Cf
l(2)46CFd
l(2)k13906"
45745	6679	GD	CG12131	1	1	1	2	lethal	3	available	"FBgn0027619
FBgn0019724
FBgn0021866
FBgn0033470
FBgn0015482"	"5.3
E
l(2)k13906
eIF3-S1
l(2)46CFd
l(2)46Cf
Adam
Complementation group E"
45748	6718	GD	CG10801	1	0	1	2	lethal	2	available	FBgn0029660	
45749	6718	GD	CG10801	1	0	1	2	viable	1	available	FBgn0029660	
45750	6720	GD	CG10877	1	0	1	2	viable	3	available	FBgn0038804	
45751	7346	GD	CGnone	0	0	1	3	viable	2	available		
45752	7346	GD	CGnone	0	0	1	3	viable	2	available		
45755	7632	GD	CG42360	1	0	1	3	viable	2	available	"FBgn0035037
FBgn0259706
FBgn0259742
FBgn0035038"	"CG13588
CG3579"
45756	7632	GD	CG42360	1	0	1	3	viable	2	available	"FBgn0035038
FBgn0259742
FBgn0259706
FBgn0035037"	"CG3579
CG13588"
45757	7677	GD	CG14085	1	0	1	2	viable	3	available	FBgn0036859	
